访客类型,月份,产品相关页面访问持续时间,信息相关页面,用户相关页面,信息相关页面访问持续时间,退出率,跳出率,产品相关页面,网页价值,操作系统,周末,浏览器,用户页面访问持续时间,区域,流量类型,节假日,是否购买
Returning_Visitor,Nov,713.5833332999999,3,0,19.25,0.046969697000000005,0.0,8,0.0,3,True,2,0.0,1,10,0.0,0
Returning_Visitor,Nov,1635.466667,2,0,175.2,0.014754098,0.006557377,60,0.0,2,False,5,0.0,7,3,0.0,0
Returning_Visitor,Nov,797.8333332999999,0,0,0.0,0.02384058,0.0,46,0.0,2,False,2,0.0,3,1,0.0,0
Returning_Visitor,Nov,3275.87381,3,5,238.05,0.010822511000000002,0.003030303,104,1.560184165,1,False,1,1488.0,3,10,0.0,1
Returning_Visitor,June,1131.8,0,0,0.0,0.033142857000000005,0.024,25,0.0,1,True,1,0.0,4,1,0.0,0
Returning_Visitor,Mar,50.5,0,0,0.0,0.04,0.0,5,0.0,2,True,2,0.0,1,1,0.0,0
Returning_Visitor,Nov,457.9,4,0,183.6,0.022222222000000003,0.0,19,0.0,1,True,1,0.0,1,4,0.0,0
Returning_Visitor,Nov,46.75,0,0,0.0,0.066666667,0.0,3,0.0,2,False,2,0.0,3,10,0.0,0
New_Visitor,May,819.8333332999999,4,0,45.0,0.0028985509999999996,0.0,21,0.0,3,False,2,0.0,1,2,0.0,0
Returning_Visitor,Mar,1778.1252140000001,7,6,97.0,0.019990486000000002,0.007967033,83,6.626647741,2,False,2,281.5,3,3,0.0,0
Returning_Visitor,Dec,602.5,1,0,10.0,0.014910393999999999,0.009677419,30,0.0,2,False,2,0.0,2,10,0.0,0
New_Visitor,May,87.0,1,0,19.0,0.014285714,0.0,8,0.0,2,False,2,0.0,1,3,0.6,0
New_Visitor,May,177.5,2,0,102.0,0.026666667,0.0,13,0.0,2,True,2,0.0,4,3,0.0,0
New_Visitor,Nov,599.5,5,3,157.5,0.020833333,0.0,9,0.0,1,False,1,433.5,1,2,0.0,0
Returning_Visitor,Dec,2180.933333,0,0,0.0,0.032291667,0.00625,32,0.0,4,False,2,0.0,3,1,0.0,0
Returning_Visitor,May,1115.75,0,0,0.0,0.034615385,0.015384615,27,0.0,2,False,2,0.0,1,13,0.0,0
New_Visitor,Sep,0.0,1,0,44.0,0.066666667,0.0,1,0.0,1,False,1,0.0,1,5,0.0,1
Returning_Visitor,Aug,14577.084980000001,5,2,39.8,0.013368848000000001,0.0027397259999999996,216,0.888485964,2,False,2,239.8,3,13,0.0,0
Returning_Visitor,Feb,0.0,0,0,0.0,0.2,0.2,1,0.0,2,False,4,0.0,3,3,0.4,0
Returning_Visitor,Sep,3827.498846,3,4,50.37333333,0.072399527,0.057801418,91,0.0,3,False,2,63.1,6,13,0.0,0
Returning_Visitor,May,1238.066667,5,0,215.5,0.020740741,0.004761905,61,0.0,3,False,2,0.0,3,13,0.6,0
Returning_Visitor,Dec,1041.75,0,0,0.0,0.027272727000000004,0.018181818,13,0.0,2,False,2,0.0,5,2,0.0,0
New_Visitor,Oct,128.2333333,10,1,130.55,0.015238095,0.006666666999999999,7,0.0,2,False,2,23.2,6,5,0.0,0
Returning_Visitor,May,325.8333333,0,0,0.0,0.020833333,0.0,24,0.0,2,True,2,0.0,1,4,0.0,0
Returning_Visitor,Mar,148.75,0,0,0.0,0.025,0.0,8,0.0,2,True,4,0.0,3,2,0.0,0
Returning_Visitor,Nov,410.25,0,0,0.0,0.016666667,0.0,12,0.0,2,False,2,0.0,3,2,0.0,0
New_Visitor,Nov,595.0,3,0,155.7,0.010526316,0.0,18,0.0,1,False,1,0.0,1,2,0.0,0
Returning_Visitor,May,706.0,3,0,42.0,0.011111111000000002,0.0,10,0.0,2,True,2,0.0,8,1,0.0,0
Returning_Visitor,Dec,2835.417641,0,4,0.0,0.037316087000000005,0.00754386,93,0.0,2,False,2,102.0,4,1,0.0,0
Returning_Visitor,Nov,2863.400427,0,1,0.0,0.011346726000000001,0.003125,65,0.0,2,False,2,16.0,1,2,0.0,0
New_Visitor,Dec,54.5,0,0,0.0,0.04,0.0,5,0.0,2,False,5,0.0,1,2,0.0,0
Returning_Visitor,Dec,1390.583333,0,0,0.0,0.05,0.025,15,39.48337116,2,False,2,0.0,2,1,0.0,0
Returning_Visitor,Mar,2174.375,5,0,238.375,0.017460317,0.008928571,24,27.07791667,3,False,2,0.0,3,1,0.0,0
Returning_Visitor,Mar,365.4,0,0,0.0,0.035862068999999996,0.027586207,30,0.0,3,False,2,0.0,6,1,0.0,0
Returning_Visitor,Nov,109.25,0,0,0.0,0.08,0.0,5,0.0,2,False,10,0.0,1,2,0.0,0
Returning_Visitor,Dec,2590.0166670000003,5,1,148.5,0.020954545,0.0,36,19.29866138,1,False,1,25.5,1,1,0.0,0
New_Visitor,Nov,846.6,0,0,0.0,0.022222222000000003,0.022222222000000003,8,24.61778468,1,False,1,0.0,7,5,0.0,1
Returning_Visitor,May,311.0,0,0,0.0,0.166666667,0.1,3,0.0,1,False,1,0.0,1,3,0.6,0
New_Visitor,Jul,199.0,2,1,94.6,0.015789473999999998,0.0,16,0.0,1,False,2,74.6,9,2,0.0,0
Returning_Visitor,May,2213.819048,7,1,128.1666667,0.034151181,0.013541667,89,0.9369791670000001,3,False,2,41.0,1,6,0.4,0
Returning_Visitor,May,158.0,5,2,39.0,0.02010582,0.0,15,0.0,2,False,2,12.0,9,4,0.0,0
Returning_Visitor,June,255.0,0,0,0.0,0.066666667,0.0,3,0.0,2,False,2,0.0,3,4,0.0,0
Returning_Visitor,Nov,797.7619047999999,2,1,37.33333333,0.034343434,0.012121212,30,0.0,1,False,1,5.0,1,2,0.0,0
Returning_Visitor,May,3394.1301590000003,7,0,105.75,0.012918871,0.001587302,124,5.921482086,2,True,2,0.0,3,11,0.0,0
New_Visitor,Dec,189.0,6,0,123.54166670000001,0.014285714,0.0,12,0.0,3,False,12,0.0,3,1,0.0,0
Returning_Visitor,Nov,472.54166669999995,2,1,40.5,0.005,0.0,19,0.0,1,False,1,4.0,4,2,0.0,0
Returning_Visitor,Dec,1309.658333,0,0,0.0,0.030879353999999998,0.017241378999999998,59,0.0,3,False,2,0.0,3,1,0.0,0
Returning_Visitor,Dec,0.0,0,0,0.0,0.2,0.2,1,0.0,1,True,1,0.0,6,2,0.0,0
Returning_Visitor,Dec,999.0,0,0,0.0,0.023076923,0.0,14,8.482951522999999,2,False,2,0.0,3,6,0.0,1
Returning_Visitor,May,590.8333332999999,0,0,0.0,0.03,0.01,12,0.0,1,False,1,0.0,6,4,0.0,0
New_Visitor,May,881.1666667000002,1,0,47.0,0.005882353000000001,0.0,19,0.0,2,False,2,0.0,6,4,0.0,0
Returning_Visitor,Mar,465.5,0,0,0.0,0.056666667000000004,0.006666666999999999,9,43.79717364,2,False,2,0.0,1,1,0.0,0
Returning_Visitor,Nov,322.3666667,0,1,0.0,0.009090909,0.0,10,61.80843596,2,False,5,108.8,4,2,0.0,1
New_Visitor,Nov,390.7738095,0,0,0.0,0.025,0.0,17,0.0,1,True,1,0.0,3,3,0.0,0
Returning_Visitor,May,2826.790048,8,4,144.5,0.030060764,0.007258065,52,0.0,3,True,2,181.72222219999998,3,13,0.0,0
Returning_Visitor,Dec,89.5,0,0,0.0,0.053333333,0.04,5,0.0,1,True,1,0.0,3,2,0.0,0
Returning_Visitor,Mar,5349.5637130000005,13,8,654.775,0.001799477,0.001142857,160,17.34893623,2,True,2,604.8,1,2,0.0,1
Returning_Visitor,May,72.5,0,0,0.0,0.04,0.0,5,0.0,2,False,6,0.0,6,3,0.0,0
Returning_Visitor,May,338.85714289999993,4,0,221.0,0.030769231,0.0,15,0.0,2,False,2,0.0,6,2,0.0,0
Returning_Visitor,Feb,125.0,0,0,0.0,0.166666667,0.08666666699999999,5,0.0,2,False,2,0.0,1,3,0.0,0
Returning_Visitor,Dec,1093.833333,0,0,0.0,0.018518519,0.0044444440000000005,47,0.0,2,False,2,0.0,2,1,0.0,0
New_Visitor,Nov,838.15,1,6,54.4,0.0,0.0,21,0.0,2,True,2,505.6,3,2,0.0,0
Returning_Visitor,Nov,2183.8875,0,1,0.0,0.010638298000000001,0.0,46,0.0,2,False,2,0.0,9,8,0.0,1
Returning_Visitor,May,423.66666669999995,3,0,40.0,0.018181818,0.0,10,0.0,4,True,2,0.0,1,11,0.0,0
Returning_Visitor,Nov,41.5,0,0,0.0,0.133333333,0.066666667,3,0.0,2,True,2,0.0,1,1,0.0,0
Returning_Visitor,Dec,1591.0,0,0,0.0,0.133333333,0.066666667,9,0.0,2,False,2,0.0,3,13,0.0,0
Returning_Visitor,Mar,267.8333333,1,0,146.0,0.036363636,0.018181818,11,0.0,1,True,1,0.0,4,2,0.0,0
Returning_Visitor,Nov,979.375,0,2,0.0,0.009302326,0.004651163,41,0.0,2,True,2,22.0,3,2,0.0,0
Returning_Visitor,Nov,3457.2853170000003,1,0,19.0,0.028231292999999998,0.006122449,100,0.0,2,False,2,0.0,1,2,0.0,0
Returning_Visitor,May,2537.45,0,1,0.0,0.022177156,0.003956044000000001,66,0.0,2,False,6,5.0,1,4,0.4,0
Returning_Visitor,May,1188.95,1,0,18.0,0.011764706000000002,0.0,18,39.186,2,False,2,0.0,3,3,0.0,1
Returning_Visitor,May,4010.064286,10,0,268.1666667,0.033122362999999995,0.017088608,148,5.782988246,2,False,2,0.0,1,4,0.4,0
Returning_Visitor,May,0.0,0,0,0.0,0.2,0.0,1,0.0,2,False,2,0.0,6,1,0.2,0
New_Visitor,Jul,25.8,3,0,60.4,0.04,0.0,4,0.0,1,False,1,0.0,3,4,0.0,0
Returning_Visitor,May,224.0,0,0,0.0,0.052631579000000005,0.0,19,0.0,2,False,2,0.0,3,19,0.0,0
Returning_Visitor,Mar,3065.945238,3,5,152.5,0.011666667,0.0,43,3.3110800000000005,1,True,2,243.5,1,1,0.0,1
Returning_Visitor,May,1705.0416670000002,5,1,73.5,0.023982684,0.004545455,41,7.25975,2,False,4,55.0,2,2,0.0,0
Returning_Visitor,Mar,667.1666667000001,0,0,0.0,0.005263158,0.0,38,0.0,2,True,2,0.0,4,1,0.0,0
Returning_Visitor,Nov,39.25,0,0,0.0,0.05,0.0,4,0.0,4,False,2,0.0,1,1,0.0,0
Returning_Visitor,Mar,527.375,3,0,51.0,0.033862434,0.015555556000000002,14,0.0,7,True,1,0.0,6,1,0.0,0
New_Visitor,Mar,279.9,4,0,272.5,0.028571429,0.0,14,0.0,1,False,1,0.0,3,10,0.0,0
Returning_Visitor,June,2016.5666670000003,2,0,14.2,0.036363636,0.0036363640000000004,53,8.154361332,2,False,2,0.0,3,3,0.0,1
Returning_Visitor,Nov,1039.599344,8,0,355.0,0.010164456,0.0009259260000000001,50,0.0,1,False,2,0.0,3,10,0.0,0
Returning_Visitor,May,26.0,3,0,33.0,0.07,0.013333333000000001,2,0.0,1,True,1,0.0,3,4,1.0,0
Returning_Visitor,May,2265.5292210000002,4,2,130.5,0.004,0.004,43,14.792,3,False,2,51.0,4,2,0.0,0
Returning_Visitor,Nov,1066.25,0,0,0.0,0.028571429,0.0,8,9.084767800000002,1,True,8,0.0,4,11,0.0,1
Returning_Visitor,Mar,23.0,2,0,43.0,0.04,0.0,3,0.0,2,False,4,0.0,9,2,0.0,0
Returning_Visitor,Nov,19.25,0,0,0.0,0.066666667,0.0,3,0.0,1,True,1,0.0,8,2,0.0,0
New_Visitor,May,209.0,3,0,32.0,0.022222222000000003,0.0,6,0.0,2,False,4,0.0,1,2,0.0,0
Returning_Visitor,Oct,1297.25,4,0,51.2,0.054761905,0.014285714,11,18.65904914,2,False,2,0.0,2,4,0.0,0
New_Visitor,Dec,61.5,3,0,424.0,0.05,0.0,3,0.0,2,False,4,0.0,4,2,0.0,0
Returning_Visitor,Feb,63.0,0,0,0.0,0.04,0.0,5,0.0,2,False,2,0.0,1,3,0.0,0
Returning_Visitor,Aug,600.5733333,2,2,55.4,0.022413792999999998,0.013793103000000001,26,2.812474051,2,False,2,96.8,1,2,0.0,0
New_Visitor,Dec,865.8071428999999,8,0,164.4,0.012280702,0.0,33,61.61833364,2,False,2,0.0,5,2,0.0,1
New_Visitor,May,792.6666667000001,5,0,181.33333330000002,0.001626016,0.0,42,113.15121950000001,2,True,2,0.0,1,4,0.0,1
Returning_Visitor,Nov,5316.459524,1,1,65.5,0.01125,0.005,82,77.25951671,1,True,1,0.0,9,3,0.0,1
Returning_Visitor,May,2559.541228,10,2,299.60317460000005,0.008587569,0.008333333,86,2.087782738,3,False,2,166.0,7,5,0.0,0
Returning_Visitor,Nov,7514.790476,3,0,69.8,0.021883469,0.003821138,81,0.0,2,False,2,0.0,1,2,0.0,0
Returning_Visitor,May,48.33333333,0,0,0.0,0.075,0.011111111000000002,6,0.0,2,False,2,0.0,3,6,0.0,0
Returning_Visitor,Dec,2230.5,1,3,61.25,0.011764706000000002,0.0,14,0.0,2,False,2,1083.0,1,2,0.0,0
Returning_Visitor,May,1296.942857,1,0,4.0,0.039814815,0.013888889,37,0.0,2,False,2,0.0,4,2,0.8,0
Returning_Visitor,Mar,7221.0,11,2,247.33333330000002,0.003917526,0.001030928,90,13.46406308,2,False,2,369.0,3,8,0.0,1
Returning_Visitor,Mar,1545.5,3,1,49.5,0.004,0.0,45,20.97144,2,True,4,29.5,3,8,0.0,1
New_Visitor,Nov,1166.166667,9,0,283.25,0.004761905,0.0,38,18.60589711,1,False,1,0.0,9,20,0.0,1
Returning_Visitor,Nov,2021.3208329999998,0,0,0.0,0.031609195,0.005172414,58,0.0,2,False,2,0.0,1,2,0.0,0
Returning_Visitor,Dec,935.0972222000001,0,0,0.0,0.015042735,0.005128205,39,0.0,2,False,2,0.0,8,2,0.0,0
Returning_Visitor,Nov,7750.537279000001,9,0,188.5638298,0.021772307999999997,0.007911051,199,3.012181822,3,False,2,0.0,4,13,0.0,1
Returning_Visitor,May,245.0,0,0,0.0,0.105555556,0.083333333,6,0.0,3,False,2,0.0,8,13,0.8,0
Returning_Visitor,May,397.0,1,0,25.0,0.047395833,0.03625,14,14.9925,1,False,1,0.0,3,3,0.0,1
New_Visitor,Dec,177.25,2,0,122.0,0.025,0.0,8,0.0,2,False,2,0.0,1,3,0.0,0
Returning_Visitor,Dec,1933.2444440000002,9,1,137.32222219999997,0.021222361000000002,0.006079027,41,0.0,2,False,2,418.5,1,2,0.0,0
Returning_Visitor,Nov,205.5,0,0,0.0,0.042857143,0.0,7,0.0,3,False,2,0.0,9,13,0.0,0
Returning_Visitor,Mar,1220.433333,6,0,187.0,0.01025641,0.007692308,22,0.0,2,False,2,0.0,3,1,0.0,0
Returning_Visitor,Mar,323.0,0,0,0.0,0.066666667,0.033333333,12,0.0,2,True,2,0.0,1,3,0.0,0
Returning_Visitor,May,0.0,0,0,0.0,0.2,0.2,1,0.0,1,False,1,0.0,3,3,0.4,0
New_Visitor,Oct,7.0,2,0,33.2,0.0,0.0,1,0.0,2,True,5,0.0,3,2,0.0,0
Returning_Visitor,May,1513.0,1,0,23.0,0.069333333,0.04,35,0.0,2,False,2,0.0,1,1,0.4,0
Returning_Visitor,Mar,940.8333332999998,3,0,39.0,0.024242424,0.012121212,30,0.0,1,False,8,0.0,3,3,0.0,0
Returning_Visitor,Oct,728.8666667,9,1,68.4,0.063636364,0.037373737000000004,30,0.0,2,True,2,6.0,3,20,0.0,0
New_Visitor,Nov,2499.9900789999997,4,0,47.83333333,0.007608395,0.0,69,0.0,2,False,2,0.0,8,2,0.0,0
New_Visitor,Mar,371.6666667,3,0,123.0,0.011111111000000002,0.0,8,0.0,3,False,2,0.0,4,2,0.0,0
Returning_Visitor,Jul,321.2333333,0,0,0.0,0.0125,0.0,8,0.0,3,False,5,0.0,1,1,0.0,0
Returning_Visitor,Dec,1183.9,2,0,222.5,0.058285714,0.04,23,0.0,2,False,2,0.0,6,2,0.0,0
New_Visitor,Mar,253.5,0,0,0.0,0.022222222000000003,0.0,10,63.588,1,True,1,0.0,1,2,0.0,1
Returning_Visitor,Oct,25.2,4,0,46.4,0.0,0.0,3,0.0,3,False,2,0.0,1,20,0.0,0
New_Visitor,Mar,345.5,6,1,99.33333333,0.011111111000000002,0.0,5,0.0,2,False,2,28.5,3,8,0.0,0
Returning_Visitor,Nov,150.25,0,0,0.0,0.12,0.04,5,0.0,1,False,1,0.0,3,3,0.0,0
Returning_Visitor,June,120.79,0,0,0.0,0.00952381,0.0,5,11.80891356,2,False,2,0.0,1,2,0.0,1
Returning_Visitor,Oct,0.0,0,0,0.0,0.2,0.2,1,0.0,1,True,1,0.0,8,1,0.0,0
Returning_Visitor,Mar,225.0,0,0,0.0,0.085714286,0.028571429,7,0.0,4,False,1,0.0,4,1,0.0,0
New_Visitor,Jul,1183.826667,1,1,56.4,0.005128205,0.0,24,0.0,2,True,2,14.2,8,2,0.0,0
Returning_Visitor,May,1500.380952,8,0,63.0,0.01981982,0.010810811000000002,36,14.33124324,2,False,2,0.0,2,4,0.0,0
Returning_Visitor,Nov,26.0,5,0,46.5,0.028571429,0.0,3,0.0,2,False,2,0.0,1,2,0.0,1
New_Visitor,May,1163.333333,7,0,89.5,0.009375,0.0,26,26.983125,3,False,2,0.0,3,4,0.0,1
Returning_Visitor,Mar,521.0,0,0,0.0,0.15,0.1,4,0.0,3,False,3,0.0,7,10,0.0,0
New_Visitor,May,2326.666667,8,0,246.5,0.002597403,0.0,74,5.015272727,2,False,4,0.0,3,2,0.0,0
Returning_Visitor,May,1462.659125,1,1,47.16666667,0.019047619,0.004651163,42,7.7349031010000004,2,False,2,3.0,6,4,0.0,1
Returning_Visitor,Mar,573.6571428999999,3,0,61.0,0.04,0.036842105,19,0.0,1,False,1,0.0,2,1,0.0,0
Returning_Visitor,May,71.0,2,0,45.0,0.04444444400000001,0.022222222000000003,8,0.0,2,False,2,0.0,1,13,0.0,0
Returning_Visitor,Sep,458.5,0,0,0.0,0.03,0.025,8,0.0,3,False,2,0.0,1,11,0.0,0
Returning_Visitor,Feb,63.0,0,0,0.0,0.071428571,0.028571429,7,0.0,2,False,2,0.0,1,3,0.6,0
Returning_Visitor,May,93.5,0,0,0.0,0.013333333000000001,0.0,5,0.0,2,False,2,0.0,9,13,0.6,0
Returning_Visitor,Nov,11257.1083,4,1,70.4,0.019401736,0.005574913000000001,82,0.0,2,True,5,645.5,1,2,0.0,0
Returning_Visitor,Mar,130.1666667,0,0,0.0,0.083333333,0.055555556,10,26.66133333,3,False,2,0.0,1,8,0.0,0
Returning_Visitor,Dec,1351.908333,2,0,58.5,0.018670099,0.005405405,37,5.464243549,2,False,2,0.0,3,1,0.0,0
New_Visitor,Nov,3022.370406,4,1,70.25,0.009611111,0.0,58,0.0,1,False,1,139.5,2,2,0.0,1
Returning_Visitor,May,0.0,0,0,0.0,0.2,0.2,3,0.0,2,False,2,0.0,1,3,0.0,0
Returning_Visitor,Mar,185.0,0,0,0.0,0.1,0.0,6,0.0,1,False,1,0.0,1,10,0.0,0
Returning_Visitor,Nov,1124.875,7,0,268.4166667,0.011904762,0.0,41,0.0,2,False,2,0.0,9,2,0.0,1
Returning_Visitor,Oct,493.30339010000006,1,0,12.0,0.01660575,0.0,36,0.0,2,False,2,0.0,5,2,0.0,0
New_Visitor,Oct,51.3,3,0,67.4,0.028571429,0.0,4,0.0,2,True,2,0.0,1,2,0.0,0
New_Visitor,Oct,28.6,10,0,228.35,0.0018518520000000002,0.0,3,0.0,2,False,2,0.0,7,5,0.0,0
Returning_Visitor,Dec,204.75,0,0,0.0,0.033333333,0.0,8,0.0,1,True,1,0.0,1,1,0.0,0
Returning_Visitor,Oct,6079.82,5,1,263.7333333,0.017,0.002,97,3.454874142,2,False,2,16.2,2,3,0.0,0
Returning_Visitor,Dec,2269.732143,12,1,251.6190476,0.006999999999999999,0.0,69,0.093546949,2,False,2,44.0,3,2,0.0,1
Returning_Visitor,Nov,423.1833333000001,0,0,0.0,0.016071428999999998,0.0125,16,0.0,3,False,2,0.0,7,10,0.0,0
Returning_Visitor,Nov,111.25,0,0,0.0,0.033333333,0.0,5,0.0,2,False,2,0.0,1,20,0.0,0
Returning_Visitor,May,2582.69697,3,0,47.0,0.012121212,0.003030303,66,11.96954545,2,False,2,0.0,1,2,0.0,0
Returning_Visitor,May,2281.208333,3,0,269.1666667,0.046203704000000005,0.022916667,36,0.0,3,False,2,0.0,6,4,0.0,0
Returning_Visitor,Mar,1509.5944439999998,9,3,210.66666669999998,0.02016129,0.006451613,55,14.68324522,2,False,5,127.0,1,2,0.0,0
Returning_Visitor,May,1580.6,3,1,168.0,0.028330848999999998,0.01147541,57,0.0,2,False,2,27.0,9,4,0.0,0
Returning_Visitor,Nov,426.325,0,0,0.0,0.011904762,0.0,16,0.0,1,False,1,0.0,4,3,0.0,0
Returning_Visitor,Aug,1294.637143,0,0,0.0,0.03345679,0.0074074069999999995,56,0.0,1,False,1,0.0,3,3,0.0,0
New_Visitor,Oct,418.8444444,6,3,132.22,0.001020408,0.0,22,0.0,2,True,2,18.0,1,2,0.0,0
New_Visitor,Mar,717.6,5,0,274.3333333,0.001960784,0.0,13,0.0,1,False,1,0.0,3,10,0.0,0
Returning_Visitor,May,12.0,0,0,0.0,0.12,0.05,2,0.0,1,False,1,0.0,1,4,0.6,0
Returning_Visitor,Sep,423.5,5,0,57.4,0.008695652,0.0,21,0.0,2,False,2,0.0,1,2,0.0,0
Returning_Visitor,Nov,974.9,5,0,224.8,0.0140625,0.00625,30,25.11150884,2,False,2,0.0,4,4,0.0,0
Returning_Visitor,Aug,2532.9606559999997,0,0,0.0,0.030748538,0.004266667,75,0.0,1,False,6,0.0,1,1,0.0,0
Returning_Visitor,May,1564.0,2,0,132.0,0.066666667,0.04444444400000001,6,0.0,3,False,2,0.0,2,13,0.0,0
Returning_Visitor,Dec,0.0,0,0,0.0,0.2,0.2,1,0.0,2,False,2,0.0,1,13,0.0,0
Returning_Visitor,May,20.0,0,0,0.0,0.05,0.0,2,0.0,4,False,5,0.0,1,13,0.0,0
Returning_Visitor,Sep,768.4133333,9,3,64.5,0.013617886000000001,0.004878049000000001,33,41.34613116,2,False,2,99.6,4,2,0.0,0
Returning_Visitor,May,403.0,0,0,0.0,0.1,0.05,4,0.0,1,True,1,0.0,1,15,0.0,0
Returning_Visitor,May,142.0,0,0,0.0,0.05,0.0,4,0.0,2,False,2,0.0,1,13,0.6,0
Returning_Visitor,Mar,909.5,1,0,14.0,0.014285714,0.0,13,0.0,1,False,1,0.0,1,10,0.0,0
Returning_Visitor,May,2129.333333,0,0,0.0,0.01875,0.0,72,0.0,2,False,5,0.0,1,6,0.8,0
Returning_Visitor,Nov,2159.004167,2,3,223.75,0.037347156,0.013684211000000002,51,10.22993737,1,False,1,165.0,1,2,0.0,0
Returning_Visitor,May,5883.040509,8,0,274.5,0.008735669,0.003076923,129,0.0,1,False,1,0.0,6,2,0.0,0
Returning_Visitor,May,104.33333329999999,0,0,0.0,0.092857143,0.085714286,7,0.0,3,False,2,0.0,6,13,0.8,0
Returning_Visitor,Mar,1380.166667,1,0,14.0,0.01037037,0.0,46,0.0,4,False,1,0.0,1,1,0.0,0
Returning_Visitor,May,813.3888889,5,4,117.33333329999999,0.050940171,0.028205128,33,0.0,3,True,2,82.0,8,4,0.0,0
Returning_Visitor,Nov,1049.313889,5,0,70.33333333,0.054241070999999995,0.025595238,29,0.0,3,True,2,0.0,3,2,0.0,0
Returning_Visitor,Mar,0.0,0,0,0.0,0.2,0.2,1,0.0,2,False,2,0.0,1,1,0.0,0
Returning_Visitor,Oct,571.4238596,8,0,574.55,0.029645043,0.031578947,15,0.0,3,False,2,0.0,4,2,0.0,0
Returning_Visitor,Nov,125.5,0,0,0.0,0.022222222000000003,0.0074074069999999995,9,0.0,3,False,2,0.0,4,2,0.0,0
Returning_Visitor,Mar,288.5,0,0,0.0,0.0125,0.0,5,0.0,2,True,2,0.0,1,2,0.0,0
Returning_Visitor,Aug,552.48,8,2,133.35,0.016140351,0.005263158,14,20.33155364,1,False,1,383.8,1,6,0.0,0
New_Visitor,May,355.0,3,0,44.0,0.016666667,0.0,10,0.0,2,False,2,0.0,1,2,0.0,0
New_Visitor,Dec,2199.5,0,0,0.0,0.008080808,0.0,33,0.0,2,False,2,0.0,6,2,0.0,0
Returning_Visitor,Jul,98.6,0,0,0.0,0.05,0.0,4,0.0,2,False,2,0.0,5,1,0.0,0
Returning_Visitor,Dec,0.0,0,0,0.0,0.2,0.2,1,0.0,3,False,2,0.0,3,1,0.0,0
Returning_Visitor,May,441.0,3,0,101.0,0.04,0.02,7,0.0,2,False,5,0.0,4,4,0.0,0
Returning_Visitor,May,1603.5,5,4,325.3333333,0.0115625,0.005,39,0.0,1,False,1,94.0,1,3,0.0,0
Returning_Visitor,Oct,553.3433332999999,2,0,91.65,0.023589744,0.015384615,11,11.62063524,1,True,1,0.0,3,4,0.0,0
Returning_Visitor,May,138.5,0,0,0.0,0.047619048,0.022222222000000003,9,0.0,1,False,1,0.0,2,2,0.6,0
Returning_Visitor,May,332.0,0,0,0.0,0.033333333,0.0,6,0.0,2,False,5,0.0,4,11,0.0,0
New_Visitor,Oct,531.56,8,0,287.7,0.012121212,0.0,20,0.0,2,False,2,0.0,9,20,0.0,0
Returning_Visitor,May,217.0,0,0,0.0,0.031481481,0.005555556,18,0.0,1,False,1,0.0,1,1,0.8,0
Returning_Visitor,Mar,289.5,0,0,0.0,0.014285714,0.0,7,0.0,1,True,1,0.0,1,1,0.0,0
New_Visitor,Sep,742.0,5,0,156.2,0.0074074069999999995,0.0,22,32.22252197,1,True,1,0.0,3,5,0.0,1
Returning_Visitor,Nov,54.5,0,0,0.0,0.15,0.1,4,0.0,2,False,2,0.0,1,10,0.0,0
Returning_Visitor,Oct,425.03333330000004,5,0,32.0,0.0125,0.0,30,0.0,2,False,2,0.0,7,1,0.0,0
Returning_Visitor,Nov,404.5,4,0,44.75,0.03,0.0,9,0.0,2,False,2,0.0,1,2,0.0,0
Returning_Visitor,Sep,630.6466667000001,1,0,55.4,0.016666667,0.0,28,12.58722248,2,True,4,0.0,7,4,0.0,1
Returning_Visitor,Nov,8402.715986,0,1,0.0,0.019558305,0.008873457,108,0.0,3,False,2,78.0,2,13,0.0,0
Returning_Visitor,Dec,953.5892857000001,1,5,25.75,0.011071428999999999,0.0,34,8.838027292,2,False,2,452.08333330000005,3,2,0.0,0
Returning_Visitor,Jul,372.6,0,0,0.0,0.022222222000000003,0.0,9,55.89978907,2,False,2,0.0,1,4,0.0,1
Returning_Visitor,May,931.5,3,0,80.0,0.023529412000000003,0.008823529,32,51.11722549,2,False,2,0.0,1,1,0.0,0
New_Visitor,Oct,245.6,9,1,215.5,0.0125,0.0,12,0.0,2,False,2,12.0,4,5,0.0,0
Returning_Visitor,Nov,2265.571429,4,0,181.5,0.018018018,0.0,34,28.11367347,4,True,1,0.0,3,1,0.0,1
New_Visitor,May,1243.5,4,4,98.0,0.008695652,0.0,17,32.80852174,1,False,1,216.0,2,2,0.0,1
Returning_Visitor,Nov,189.75,1,0,8.0,0.019047619,0.0,6,0.0,1,False,1,0.0,7,2,0.0,0
Returning_Visitor,June,1838.15,0,0,0.0,0.056282051,0.053205128,27,0.0,3,False,2,0.0,2,3,0.0,0
Returning_Visitor,May,920.0,0,0,0.0,0.144444444,0.12222222199999999,18,0.0,3,True,2,0.0,7,4,1.0,0
Returning_Visitor,May,30.0,4,0,89.5,0.033333333,0.0,3,0.0,1,True,1,0.0,1,2,0.0,0
New_Visitor,Oct,120.4,1,0,63.4,0.0,0.0,3,42.29306752,1,False,1,0.0,3,3,0.0,1
Returning_Visitor,Mar,313.0,0,0,0.0,0.015384615,0.0,13,0.0,1,False,1,0.0,1,3,0.0,0
